都市の高温化	原因	気候変動-気温上昇
都市の高温化	原因	ヒートアイランド現象-昇温
熱ストレス増大	原因	都市の高温化
熱ストレス増大	影響	都市生活-影響増大
熱中症リスク増加	原因	熱ストレス増大
搬送者数増加	原因	発熱
搬送者数増加	原因	嘔吐
搬送者数増加	原因	脱力感
睡眠障害有症率上昇	原因	睡眠の質低下
猛暑日増加	予測影響	2070年代8月
熱帯夜日数増加	予測影響	2010年8月-同程度出現率
健康影響-悪化	予測影響	だるさ
健康影響-悪化	予測影響	疲労感
健康影響-悪化	予測影響	熱っぽさ
健康影響-悪化	予測影響	寝苦しさ
ヒートアイランド現象-緩和	対策法	都市計画段階-配慮
既存市街地-対策推進	対策法	効果要求-考慮
既存市街地-対策推進	対策法	コスト-考慮
都市の気温低減	対策法	オープンスペース-連続確保
都市の気温低減	対策法	都市の風-活用
街区の気温低減	対策法	植物-活用
街区の気温低減	対策法	地表面被覆-改善
建物内外の気温低減	対策法	建物の工夫
熱ストレス低減	対策法	日射遮蔽
熱ストレス低減	対策法	風-活用
熱ストレス低減	対策法	水-活用
気候変動-気温上昇	影響	都市の高温化
ヒートアイランド現象-昇温	影響	都市の高温化
都市の高温化	影響	熱ストレス増大
都市の高温化	影響	都市生活-影響増大
熱ストレス増大	影響	熱中症リスク増加
発熱	影響	搬送者数増加
嘔吐	影響	搬送者数増加
脱力感	影響	搬送者数増加
睡眠の質低下	影響	睡眠障害有症率上昇
2070年代8月	関連予測	猛暑日増加
2010年8月-同程度出現率	比較対象	熱帯夜日数増加
だるさ	構成要素	健康影響-悪化
疲労感	構成要素	健康影響-悪化
熱っぽさ	構成要素	健康影響-悪化
寝苦しさ	構成要素	健康影響-悪化
都市計画段階-配慮	目的	ヒートアイランド現象-緩和
効果要求-考慮	適用条件	既存市街地-対策推進
コスト-考慮	適用条件	既存市街地-対策推進
オープンスペース-連続確保	効果	都市の気温低減
都市の風-活用	効果	都市の気温低減
植物-活用	効果	街区の気温低減
地表面被覆-改善	効果	街区の気温低減
建物の工夫	効果	建物内外の気温低減
日射遮蔽	効果	熱ストレス低減
風-活用	効果	熱ストレス低減
水-活用	効果	熱ストレス低減
都市生活-影響増大	原因	熱ストレス増大
搬送者数増加	原因	発熱
搬送者数増加	原因	嘔吐
搬送者数増加	原因	脱力感
睡眠障害有症率上昇	原因	睡眠の質低下
既存市街地-対策推進	条件	効果要求-考慮
既存市街地-対策推進	条件	コスト-考慮
