サンゴ礁生態系-衰退	原因	サンゴ-白化高頻度化
サンゴ礁生態系-衰退	原因	台風-大型化
サンゴ礁生態系-衰退	原因	赤土-流出
サンゴ-白化増加	原因	熱波-高頻度化
サンゴ-破損増加	原因	大雨-増加
サンゴ-破損増加	原因	大型台風-増加
赤土-流出増大	原因	大雨-増加
赤土-流出増大	原因	大型台風-増加
熱波-高頻度化	原因	地球温暖化
大雨-増加	原因	地球温暖化
大型台風-増加	原因	地球温暖化
赤土-流出増大	影響	サンゴ-負荷増大
赤土-流出増大	影響	サンゴ-病気発生
赤土-流出増大	影響	オニヒトデ-大発生
赤土-流出増大	影響	藻類-繁茂
サンゴ-白化	影響	サンゴ-病気なりやすさ
サンゴ群集-成長妨げ	原因	サンゴ-病気なりやすさ
サンゴ群集-回復妨げ	原因	サンゴ-病気なりやすさ
サンゴ-生息可能域変化	予測影響	温室効果ガス-排出量差
日本近海-サンゴ消滅	予測影響	CO2-高排出シナリオSRESA2
九州四国以南-サンゴ生息可能	予測影響	CO2-低排出シナリオSRESB1
サンゴ礁生態系-衰退	対策法	温室効果ガス-排出削減
サンゴ礁生態系-衰退	対策法	農地等-赤土流出削減
サンゴ礁生態系-衰退	対策法	オニヒトデ-駆除
サンゴ礁生態系-衰退	対策法	サンゴ-養殖移植
サンゴ群集-変化把握	対策法	モニタリング調査
低下したサンゴ群集-回復力補助	対策法	サンゴ-養殖移植
農地等-赤土流出削減	対策法	緑肥
農地等-赤土流出削減	対策法	グリーンベルト
農地等-赤土流出削減	対策法	葉殻梱包
農地等-赤土流出削減	対策法	マルチング
農地等-赤土流出削減	対策法	サトウキビ-春植え推進
農地等-赤土流出削減	対策法	沈砂池-設置
農地等-赤土流出削減	対策法	勾配-修正
農地等-赤土流出削減	対策法	赤土等流出防止条例-施行
オニヒトデ-大発生	対策法	稚ヒトデ-モニタリング
オニヒトデ-大発生	対策法	オニヒトデ-駆除
サンゴ-養殖移植	対策法	無性生殖法
サンゴ-養殖移植	対策法	有性生殖法
サンゴ移植片-生残率向上	対策法	高水温時期-回避
サンゴ移植片-生残率向上	対策法	台風時期-回避
サンゴ-白化高頻度化	内容	白化間隔-短縮
台風-大型化	関連	大型台風-増加
赤土-流出	発生源割合	農地-流出源約8割
サンゴ-負荷増大	原因	赤土-流出増大
サンゴ-病気発生	原因	赤土-流出増大
オニヒトデ-大発生	原因	赤土-流出増大
藻類-繁茂	原因	赤土-流出増大
サンゴ-病気なりやすさ	原因	サンゴ-白化
農地等-赤土流出削減	効果	最も波及効果が高い
オニヒトデ-駆除	目的	密度-低下
稚ヒトデ-モニタリング	予測	大発生-事前予測
無性生殖法	手順	断片-種苗作製
有性生殖法	特性	遺伝的多様性-高維持
有性生殖法	必要要件	高い技術労力時間設備
白化間隔-短縮	帰結	サンゴ-白化増加
農地-流出源約8割	地域	沖縄県
密度-低下	対象	オニヒトデ
大発生-事前予測	手段	稚オニヒトデ密度-モニタリング
断片-種苗作製	適用	無性生殖法
遺伝的多様性-高維持	対象	サンゴ
高い技術労力時間設備	必要先	種苗-生産
